,LOCATION,TIME,PC_HEALTHXP,PC_GDP,USD_CAP,TOTAL_SPEND,Core inflation,Core inflation index,"Gross domestic product per capita, volume",Real net disposable income of households and non-profit institutions serving households,Unemployment rate
1281,SWE,2008,13.893,1.14,474.447,4374.23,2.69942233457131,0.774109894345275,494210.346893267,2008789062117.94,6.28361607066436
1282,SWE,2009,13.742,1.205,474.24,4409.73,1.72521037525432,0.78746491855839,469249.469901886,2039185234980.24,8.432641579407
1283,SWE,2010,13.582,1.13,466.014,4370.34,1.97285953257599,0.803000495269861,491622.526718024,2103810370639.69,8.70131212952808
1284,SWE,2011,10.475,1.091,467.145,4414.15,1.3903047020224,0.814164648912861,503809.285694443,2180863036920.04,7.87706378469448
1285,SWE,2012,10.358,1.112,484.705,4614.09,0.954714430551009,0.821937596304477,498741.198738489,2271497512755.13,8.06149380439483
1286,SWE,2013,10.05,1.096,475.572,4565.67,0.802159176500251,0.828530844158339,500226.110876774,2315847748675.18,8.12459127094052
1287,SWE,2014,10.024,1.097,487.696,4728.75,0.528856731299874,0.832912585298566,508981.050595602,2365684473319.37,8.0328149863514
1288,SWE,2015,10.09,1.09,504.915,4947.76,0.857658431439037,0.840056130312896,524944.520902042,2432240004099.9,7.51069759382355
1289,SWE,2016,10.227,1.11,524.404,5203.71,1.43215092856435,0.852087001983634,527896.818378559,2519430652747.7,7.06295306407175
1290,SWE,2017,9.825,1.06,512.816,5157.75,1.95845745239082,0.868774763374836,535523.761775496,2568933661195.57,6.79229696133675
1291,SWE,2018,9.914,1.085,537.282,5466.96,2.10809270065459,0.88708934074667,540099.232315863,2622349871083.94,6.45339284778502
1292,SWE,2019,9.604,1.04,517.451,5318.82,1.71407745722561,0.90229473916186,545464.114937736,2679618341852.68,6.91046316152053
1293,SWE,2020,9.663,1.095,554.039,5736.21,0.469231238374258,0.906528587940215,528883.72774967,2669872998594.87,8.51478460885479
1294,SWE,2021,9.25,1.04,576.078,6000.32,2.41031964336507,0.928378824568058,556939.183945407,2778676889656.06,8.88103878276866
1295,TUR,1981,10.714,0.276,9.685,448.62,37.6147914895657,3.60106556316683e-05,7088.87133685901,,6.57914887739088
1296,TUR,1982,12.903,0.277,10.331,488.88,29.1375115905278,4.65032645901707e-05,7160.91885370125,,6.46622233890232
1297,TUR,1983,11.905,0.261,10.565,511.85,31.3902711485734,6.11007654379638e-05,7332.06542993256,,7.15831453572995
1298,TUR,1984,10.938,0.231,10.054,498.42,48.3923326634717,9.06688511086308e-05,7631.88195162057,,7.05484863280751
1299,TUR,1985,13.889,0.207,9.674,490.35,44.9617167560808,0.00013143512313,7760.12845542456,,6.59203123568372
1300,TUR,1986,12.403,0.227,11.917,617.04,34.6100778981864,0.0001769249216309,8115.13938524086,,7.36472815954664
1301,TUR,1987,13.333,0.253,13.239,699.6,38.8558494111618,0.0002456706027507,8733.80934700439,,7.78134289443853
1302,TUR,1990,22.021,0.539,33.578,1880.89,60.3038852642098,0.0010854445894463,9281.6119133462,,7.46014001520919
1303,TUR,1994,31.628,0.829,56.802,3410.04,105.215004028238,0.010443969093066,9500.73190395204,,8.01273775393011
1304,TUR,1999,27.339,1.218,100.909,6517.91,51.9915572827494,0.146028446247032,10851.0215437788,,7.15499248487279
1305,TUR,2000,27.806,1.279,120.135,7859.95,50.1379741931638,0.219244150941047,11439.9570306057,,5.99694724505563
1306,USA,1987,8.695,0.857,171.834,41633.49,3.22938809137985,0.534598333333333,37628.1990833584,6319602343964.71,6.18550249820266
1307,USA,1988,8.634,0.885,189.545,46343.56,4.25054324274626,0.557321666666667,38845.1314162596,6647401962641.94,5.50386014706366
1308,USA,1989,8.65,0.918,209.722,51763.37,4.15020649355698,0.580451666666667,39892.9743680953,6832148656997.73,5.26736499870812
1309,USA,1990,8.771,0.986,235.469,58778.48,4.0521605301618,0.6039725,40191.4154152394,6975504120752.41,5.61035039860159
1310,USA,1991,8.668,1.033,251.462,63615.11,3.57176858217882,0.625545,39617.5501912989,7032780174657.79,6.83788530624332
1311,USA,1992,8.306,1.013,257.468,66044.15,3.03948290424078,0.644558333333333,40471.6071414671,7328954805357.01,7.502916037
1312,USA,1993,8.079,1.006,265.437,68992.12,2.7158131537099,0.662063333333333,41048.4733865577,7453169504219.5,6.90996913994365
1313,USA,1994,8.065,0.999,276.718,72811.7,2.23782719679397,0.676879166666667,42188.0254692452,7652849882451.8,6.08599989825507
1314,USA,1995,8.393,1.049,300.923,80129.17,2.17862617035296,0.691625833333334,42811.4253079659,7883902431025.69,5.5979347290749
1315,USA,1996,8.858,1.104,330.937,89152.44,1.89613603694666,0.70474,43911.6953513722,8113192201516.42,5.39829477763988
1316,USA,1997,9.35,1.157,363.952,99234.06,1.76448051763771,0.717175,45319.4246001216,8392013393296.03,4.93662311110459
1317,USA,1998,9.916,1.225,402.545,111043.65,1.27188854417221,0.726296666666667,46803.1451653787,8879941332992.75,4.50604603191704
1318,USA,1999,10.888,1.344,463.851,129432.98,1.31259494513256,0.73583,48486.9902050636,9165924308371.76,4.21796779665172
1319,USA,2000,11.497,1.436,521.677,147197.64,1.78641805851895,0.748975,49915.4845289273,9596047579479.53,3.98713288903928
1320,USA,2001,11.959,1.575,584.779,166643.86,1.89581316688369,0.763174166666667,49892.9827329302,9876146724041.72,4.75038936905115
1321,USA,2002,12.273,1.718,652.646,187717.43,1.67152757834867,0.775930833333333,50260.3236616833,10224708781294.7,5.78171553029933
1322,USA,2003,12.636,1.833,723.841,209992.02,1.61376067669266,0.7884525,51190.5765485538,10502302280604.7,5.98653920320547
1323,USA,2004,12.846,1.869,779.91,228361.78,1.9674615782181,0.803965,52682.4383997927,10834654166842.1,5.52303999592888
1324,USA,2005,12.841,1.872,826.029,244105.28,2.19122308392367,0.821581666666667,54014.6473058485,10932110703249.1,5.07678052102464
1325,USA,2006,13.128,1.931,894.044,266764.77,2.39497392225163,0.841258333333334,54993.8340394488,11313573828698.3,4.6174650752433
1326,USA,2007,13.017,1.942,933.087,281074.92,2.22929936305724,0.8600125,55560.7150906873,11558012501960.3,4.6191054364218
1327,USA,2008,12.895,1.961,952.447,289633.39,1.96082421282633,0.876875833333333,55103.8268815898,11777043272843.9,5.7984976177992
1328,USA,2009,12.871,2.085,984.105,301895.4,0.929436037599393,0.885025833333333,53212.8319880224,11826397195444.9,9.27084920946331
1329,USA,2010,12.521,2.028,986.63,305191.44,1.44911024254472,0.897850833333333,54188.6286103428,12077398577485.3,9.62280877038789
1330,USA,2011,12.427,2.006,1004.205,312893.69,1.58628799698539,0.912093333333333,54603.5335179878,12364962445892.6,8.94295800777224
1331,USA,2012,12.145,1.958,1013.8,318209.17,1.84995687575841,0.928966666666667,55422.2233696084,12719105091487.6,8.06539383530338
1332,USA,2013,11.975,1.915,1020.541,322552.13,1.49440238257561,0.942849166666667,56172.2585060186,12532745097468.8,7.37259822927219
1333,USA,2014,12.527,2.029,1118.634,356157.77,1.49767681115481,0.95697,57139.102349492,12959547744197.8,6.15800919594039
1334,USA,2015,12.707,2.095,1189.437,381498.83,1.23009777387661,0.968741666666667,58363.4376755983,13451306675824.5,5.27778912071485
1335,USA,2016,12.263,2.06,1192.301,385198.78,1.6024223864291,0.984265,58968.3965940562,13708235077560.8,4.86915325219207
1336,USA,2017,11.954,2.004,1200.769,390396.57,1.59865483381001,1.0,60001.5373554427,14132272000000.0,4.35677335650914
1337,USA,2018,11.766,1.957,1229.266,401771.09,1.89683333333299,1.01896833333333,61418.0771242784,14631589951913.8,3.89642040187379
1338,USA,2019,11.767,1.961,1277.032,419287.86,1.64905353617534,1.03577166666667,62605.9693567273,15078722427457.5,3.66900341569277
1339,USA,2020,11.037,2.07,1315.218,436030.19,1.3178580221178,1.04942166666666,60989.911412131,16136889852869.2,8.05530098198592
1340,USA,2021,11.743,2.039,1432.309,475596.74,3.6150069959181,1.08735833333334,64439.6591945529,16663565746272.9,5.35061215944829
